person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
2430,Carlos,Boozer,Carlos Boozer,"Boozer, Carlos",C. Boozer,carlos-boozer,1981-11-20 00:00:00,Duke,USA,Duke/USA,6-9,258,13.0,5,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,carlos_boozer,2002.0,2014.0,N,Y,Y,2002,2,34,N
76207,Jake,Bornheimer,Jake Bornheimer,"Bornheimer, Jake",J. Bornheimer,jake-bornheimer,1927-06-29 00:00:00,Muhlenberg,USA,Muhlenberg/USA,6-5,200,2.0,15,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jake_bornheimer,1948.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1953,Lazaro,Borrell,Lazaro Borrell,"Borrell, Lazaro",L. Borrell,lazaro-borrell,1972-09-20 00:00:00,Villa Clara,Cuba,Villa Clara/Cuba,6-8,220,1.0,11,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,lazaro_borrell,1999.0,1999.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76209,Costic,Borsavage,Costic Borsavage,"Borsavage, Costic",C. Borsavage,costic-borsavage,1924-07-25 00:00:00,Temple,USA,Temple/USA,6-8,220,1.0,19,Center,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_ike_borsavage,1950.0,1950.0,N,Y,Y,1950,5,,N
76210,Vince,Boryla,Vince Boryla,"Boryla, Vince",V. Boryla,vince-boryla,1927-03-11 00:00:00,Denver,USA,Denver/USA,6-5,210,5.0,12,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_moose_boryla,1949.0,1953.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2547,Chris,Bosh,Chris Bosh,"Bosh, Chris",C. Bosh,chris-bosh,1984-03-24 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-11,235,14.0,1,Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,chris_bosh,2003.0,2016.0,N,Y,Y,2003,1,4,N
1630527,Brandon,Boston Jr.,Brandon Boston Jr.,"Boston Jr., Brandon",B. Boston Jr.,brandon-boston-jr,2001-11-28 00:00:00,Kentucky,USA,Kentucky/USA,6-6,188,2.0,4,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,brandon_boston_jr,2021.0,2023.0,Y,Y,Y,2021,2,51,N
76212,Lawrence,Boston,Lawrence Boston,"Boston, Lawrence",L. Boston,lawrence-boston,1956-05-18 00:00:00,Maryland,USA,Maryland/USA,6-8,225,1.0,4,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_larry_boston,1979.0,1979.0,N,Y,Y,1978,4,81,N
76213,Tom,Boswell,Tom Boswell,"Boswell, Tom",T. Boswell,tom-boswell,1953-10-02 00:00:00,South Carolina,USA,South Carolina/USA,6-8,220,6.0,33,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_tom_boswell,1975.0,1983.0,N,Y,Y,1975,1,17,N
1628449,Chris,Boucher,Chris Boucher,"Boucher, Chris",C. Boucher,chris-boucher,1993-01-11 00:00:00,Oregon,Saint Lucia,Oregon/Saint Lucia,6-9,200,6.0,25,Forward-Center,Active,N,1610612761,Raptors,TOR,raptors,Toronto,chris_boucher,2017.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2257,Ruben,Boumtje-Boumtje,Ruben Boumtje-Boumtje,"Boumtje-Boumtje, Ruben",R. Boumtje-Boumtje,ruben-boumtje-boumtje,1978-05-20 00:00:00,Georgetown,USA,Georgetown/USA,7-0,257,4.0,44,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,ruben_boumtje-boumtje,2001.0,2003.0,Y,Y,Y,2001,2,49,N
1631123,Jamaree,Bouyea,Jamaree Bouyea,"Bouyea, Jamaree",J. Bouyea,jamaree-bouyea,1999-06-27 00:00:00,San Francisco,USA,San Francisco/USA,6-2,180,1.0,11,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,jamaree_bouyea,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76214,Don,Boven,Don Boven,"Boven, Don",D. Boven,don-boven,1925-03-06 00:00:00,Western Michigan,USA,Western Michigan/USA,6-4,210,3.0,13,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_don_boven,1949.0,1952.0,N,Y,Y,1949,6,,N
1477,Bruce,Bowen,Bruce Bowen,"Bowen, Bruce",B. Bowen,bruce-bowen,1971-06-14 00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,6-7,200,14.0,12,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,bruce_bowen,1996.0,2008.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1763,Ryan,Bowen,Ryan Bowen,"Bowen, Ryan",R. Bowen,ryan-bowen,1975-11-20 00:00:00,Iowa,USA,Iowa/USA,6-9,218,10.0,,Forward,Inactive,N,0,,,,,ryan_bowen,1999.0,2009.0,N,Y,Y,1998,2,55,N
1628968,Brian,Bowen II,Brian Bowen II,"Bowen II, Brian",B. Bowen II,brian-bowen-ii,1998-10-02 00:00:00,,USA,Sydney Kings/USA,6-6,190,3.0,,Forward-Guard,Inactive,N,0,,,,,brian_bowen_ii,2019.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76217,Sam,Bowie,Sam Bowie,"Bowie, Sam",S. Bowie,sam-bowie,1961-03-17 00:00:00,Kentucky,USA,Kentucky/USA,7-1,235,10.0,31,Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_sam_bowie,1984.0,1994.0,N,Y,Y,1984,1,2,N
1085,Ira,Bowman,Ira Bowman,"Bowman, Ira",I. Bowman,ira-bowman,1973-06-11 00:00:00,Pennsylvania,USA,Pennsylvania/USA,,,3.0,,Forward,Inactive,N,0,,,,,ira_bowman,1999.0,2001.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629065,Ky,Bowman,Ky Bowman,"Bowman, Ky",K. Bowman,ky-bowman,1997-06-16 00:00:00,Boston College,USA,Boston College/USA,6-1,187,2.0,12,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,ky_bowman,2019.0,2019.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
671,Donnie,Boyce,Donnie Boyce,"Boyce, Donnie",D. Boyce,donnie-boyce,1973-09-02 00:00:00,Colorado,USA,Colorado/USA,6-5,196,2.0,,Guard,Inactive,N,0,,,,,donnie_boyce,1995.0,1996.0,N,Y,Y,1995,2,42,N
76221,Dennis,Boyd,Dennis Boyd,"Boyd, Dennis",D. Boyd,dennis-boyd,1954-05-21 00:00:00,Detroit,USA,Detroit/USA,6-1,175,1.0,11,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_dennis_boyd,1978.0,1978.0,N,Y,Y,1977,4,72,N
76222,Fred,Boyd,Fred Boyd,"Boyd, Fred",F. Boyd,fred-boyd,1950-06-13 00:00:00,Oregon State,USA,Oregon State/USA,6-2,180,6.0,4,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_freddie_boyd,1972.0,1977.0,N,Y,Y,1972,1,5,N
76223,Ken,Boyd,Ken Boyd,"Boyd, Ken",K. Boyd,ken-boyd,1952-03-25 00:00:00,Boston University,USA,Boston University/USA,6-5,195,1.0,33,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,New Orleans,HISTADD_kenny_boyd,1974.0,1974.0,N,Y,Y,1974,9,154,N
1863,Earl,Boykins,Earl Boykins,"Boykins, Earl",E. Boykins,earl-boykins,1976-06-02 00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,5-5,133,14.0,6,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,earl_boykins,1998.0,2011.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76224,Harry,Boykoff,Harry Boykoff,"Boykoff, Harry",H. Boykoff,harry-boykoff,1922-07-24 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-9,225,2.0,16,Center,Inactive,N,1610610037,Hawks,WAT,hawks,Waterloo,HISTADD_bighesh_boykoff,1949.0,1950.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76225,Winford,Boynes,Winford Boynes,"Boynes, Winford",W. Boynes,winford-boynes,1957-05-17 00:00:00,San Francisco,USA,San Francisco/USA,6-6,185,3.0,6,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_winford_boynes,1978.0,1980.0,N,Y,Y,1978,1,13,N
200841,Cedric,Bozeman,Cedric Bozeman,"Bozeman, Cedric",C. Bozeman,cedric-bozeman,1983-03-07 00:00:00,UCLA,USA,UCLA/USA,6-6,207,1.0,,Guard,Inactive,N,0,,,,,cedric_bozeman,2006.0,2006.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76226,Steve,Bracey,Steve Bracey,"Bracey, Steve",S. Bracey,steve-bracey,1950-08-01 00:00:00,Tulsa,USA,Tulsa/USA,6-1,175,3.0,22,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_steve_bracey,1972.0,1974.0,N,Y,Y,1972,2,21,N
202342,Craig,Brackins,Craig Brackins,"Brackins, Craig",C. Brackins,craig-brackins,1987-10-09 00:00:00,Iowa State,USA,Iowa State/USA,6-10,230,3.0,33,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,craig_brackins,2010.0,2011.0,Y,Y,Y,2010,1,21,N
76227,Gary,Bradds,Gary Bradds,"Bradds, Gary",G. Bradds,gary-bradds,1942-07-26 00:00:00,Ohio State,USA,Ohio State/USA,6-8,210,2.0,33,Forward,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_tex_bradds,1964.0,1965.0,N,Y,Y,1964,1,3,N
76229,Alonzo,Bradley,Alonzo Bradley,"Bradley, Alonzo",A. Bradley,alonzo-bradley,1953-10-16 00:00:00,Texas Southern,USA,Texas Southern/USA,6-6,190,3.0,22,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_alonzo_bradley,1977.0,1979.0,N,Y,Y,1977,2,29,N
202340,Avery,Bradley,Avery Bradley,"Bradley, Avery",A. Bradley,avery-bradley,1990-11-26 00:00:00,University of Texas at Austin,USA,Texas-Austin/USA,6-3,180,13.0,20,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,avery_bradley,2010.0,2021.0,Y,Y,Y,2010,1,19,N
76233,Bill,Bradley,Bill Bradley,"Bradley, Bill",B. Bradley,bill-bradley,1943-07-28 00:00:00,Princeton,USA,Princeton/USA,6-5,205,10.0,24,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_bill_bradley,1967.0,1976.0,N,Y,Y,1965,,,N
76230,Charles,Bradley,Charles Bradley,"Bradley, Charles",C. Bradley,charles-bradley,1959-05-16 00:00:00,Wyoming,USA,Wyoming/USA,6-5,215,3.0,30,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_charles_bradley,1981.0,1983.0,N,Y,Y,1981,1,23,N
76231,Dudley,Bradley,Dudley Bradley,"Bradley, Dudley",D. Bradley,dudley-bradley,1957-03-19 00:00:00,North Carolina,USA,North Carolina/USA,6-6,195,9.0,22,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_dudley_bradley,1979.0,1988.0,N,Y,Y,1979,1,13,N
76232,Joe,Bradley,Joe Bradley,"Bradley, Joe",J. Bradley,joe-bradley,1928-09-24 00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,175,1.0,,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_joe_bradley,1949.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2214,Michael,Bradley,Michael Bradley,"Bradley, Michael",M. Bradley,michael-bradley,1979-04-18 00:00:00,Villanova,USA,Villanova/USA,6-10,245,5.0,5,Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,michael_bradley,2001.0,2005.0,N,Y,Y,2001,1,17,N
762,Shawn,Bradley,Shawn Bradley,"Bradley, Shawn",S. Bradley,shawn-bradley,1972-03-22 00:00:00,Brigham Young,USA,Brigham Young/USA,7-6,275,13.0,44,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,shawn_bradley,1993.0,2004.0,N,Y,Y,1993,1,2,N
1628396,Tony,Bradley,Tony Bradley,"Bradley, Tony",T. Bradley,tony-bradley,1998-01-08 00:00:00,North Carolina,USA,North Carolina/USA,6-11,248,6.0,,Center-Forward,Inactive,N,0,,,,,tony_bradley,2017.0,2022.0,Y,Y,Y,2017,1,28,N
1361,Mark,Bradtke,Mark Bradtke,"Bradtke, Mark",M. Bradtke,mark-bradtke,1968-09-27 00:00:00,Melbourne,Australia,Melbourne/Australia,6-10,265,1.0,50,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,mark_bradtke,1996.0,1996.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
66,Marques,Bragg,Marques Bragg,"Bragg, Marques",M. Bragg,marques-bragg,1970-03-24 00:00:00,Providence,USA,Providence/USA,6-8,230,1.0,33,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,marques_bragg,1995.0,1995.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1765,Torraye,Braggs,Torraye Braggs,"Braggs, Torraye",T. Braggs,torraye-braggs,1976-05-15 00:00:00,Xavier,USA,Xavier/USA,6-8,245,3.0,32,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,torraye_braggs,2003.0,2004.0,Y,Y,Y,1998,2,57,N
1920,A.J.,Bramlett,A.J. Bramlett,"Bramlett, A.J.",A. Bramlett,aj-bramlett,1977-01-10 00:00:00,Arizona,USA,Arizona/USA,6-10,227,1.0,,Center,Inactive,N,0,,,,,a.j._bramlett,1999.0,1999.0,N,Y,Y,1999,2,39,N
76237,Adrian,Branch,Adrian Branch,"Branch, Adrian",A. Branch,adrian-branch,1963-11-17 00:00:00,Maryland,USA,Maryland/USA,6-7,185,4.0,1,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_adrian_branch,1986.0,1989.0,N,Y,Y,1985,2,46,N
210,Terrell,Brandon,Terrell Brandon,"Brandon, Terrell",T. Brandon,terrell-brandon,1970-05-20 00:00:00,Oregon,USA,Oregon/USA,5-11,173,12.0,7,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,terrell_brandon,1991.0,2002.0,N,Y,Y,1991,1,11,N
1631103,Malaki,Branham,Malaki Branham,"Branham, Malaki",M. Branham,malaki-branham,2003-05-12 00:00:00,Ohio State,USA,Ohio State/USA,6-4,180,1.0,22,Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,malaki_branham,2022.0,2023.0,Y,Y,Y,2022,1,20,N
76238,Bob,Brannum,Bob Brannum,"Brannum, Bob",B. Brannum,bob-brannum,1925-05-28 00:00:00,Michigan State,USA,Michigan State/USA,6-6,215,5.0,18,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_bob_brannum,1949.0,1954.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629714,Jarrell,Brantley,Jarrell Brantley,"Brantley, Jarrell",J. Brantley,jarrell-brantley,1996-06-07 00:00:00,College of Charleston,USA,College of Charleston/USA,6-5,250,3.0,,Forward,Inactive,N,0,,,,,jarrell_brantley,2019.0,2022.0,Y,Y,Y,2019,2,50,N
76241,Jim,Brasco,Jim Brasco,"Brasco, Jim",J. Brasco,jim-brasco,1931-02-03 00:00:00,New York University,USA,New York University/USA,6-1,170,1.0,15,Guard,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_jim_brasco,1952.0,1952.0,N,Y,Y,1952,,,N
76242,Mike,Bratz,Mike Bratz,"Bratz, Mike",M. Bratz,mike-bratz,1955-10-17 00:00:00,Stanford,USA,Stanford/USA,6-2,185,9.0,10,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_mike_bratz,1977.0,1985.0,N,Y,Y,1977,3,66,N
76243,Carl,Braun,Carl Braun,"Braun, Carl",C. Braun,carl-braun,1927-09-25 00:00:00,Colgate,USA,Colgate/USA,6-5,180,13.0,4,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_carl_braun,1947.0,1961.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1631128,Christian,Braun,Christian Braun,"Braun, Christian",C. Braun,christian-braun,2001-04-17 00:00:00,Kansas,USA,Kansas/USA,6-6,220,1.0,0,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,christian_braun,2022.0,2023.0,N,Y,Y,2022,1,21,N
1629649,Ignas,Brazdeikis,Ignas Brazdeikis,"Brazdeikis, Ignas",I. Brazdeikis,ignas-brazdeikis,1999-01-08 00:00:00,Michigan,Canada,Michigan/Canada,6-6,221,4.0,17,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,ignas_brazdeikis,2019.0,2021.0,Y,Y,Y,2019,2,47,N
160,Tim,Breaux,Tim Breaux,"Breaux, Tim",T. Breaux,tim-breaux,1970-09-19 00:00:00,Wyoming,USA,Wyoming/USA,6-7,215,3.0,,Forward,Inactive,N,0,,,,,tim_breaux,1994.0,1997.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2452,J.R.,Bremer,J.R. Bremer,"Bremer, J.R.",J. Bremer,jr-bremer,1980-09-19 00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-2,185,3.0,9,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,j.r._bremer,2002.0,2003.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76245,Pete,Brennan,Pete Brennan,"Brennan, Pete",P. Brennan,pete-brennan,1936-09-23 00:00:00,North Carolina,USA,North Carolina/USA,6-6,205,1.0,15-16,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_pete_brennan,1958.0,1958.0,N,Y,Y,1958,1,4,N
76247,Randy,Breuer,Randy Breuer,"Breuer, Randy",R. Breuer,randy-breuer,1960-10-11 00:00:00,Minnesota,USA,Minnesota/USA,7-3,230,11.0,45,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_randy_breuer,1983.0,1993.0,N,Y,Y,1983,1,18,N
201147,Corey,Brewer,Corey Brewer,"Brewer, Corey",C. Brewer,corey-brewer,1986-03-05 00:00:00,Florida,USA,Florida/USA,6-9,188,14.0,13,Guard-Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,corey_brewer,2007.0,2019.0,N,Y,Y,2007,1,7,N
2249,Jamison,Brewer,Jamison Brewer,"Brewer, Jamison",J. Brewer,jamison-brewer,1980-11-19 00:00:00,Auburn,USA,Auburn/USA,6-4,195,4.0,,Guard,Inactive,N,0,,,,,jamison_brewer,2001.0,2004.0,Y,Y,Y,2001,2,40,N
76248,Jim,Brewer,Jim Brewer,"Brewer, Jim",J. Brewer,jim-brewer,1951-12-03 00:00:00,Minnesota,USA,Minnesota/USA,6-9,210,9.0,8,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_jim_brewer,1973.0,1981.0,N,Y,Y,1973,1,2,N
76249,Ron,Brewer,Ron Brewer,"Brewer, Ron",R. Brewer,ron-brewer,1955-09-16 00:00:00,Arkansas,USA,Arkansas/USA,6-4,180,8.0,10,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_ron_brewer,1978.0,1985.0,N,Y,Y,1978,1,7,N
200758,Ronnie,Brewer,Ronnie Brewer,"Brewer, Ronnie",R. Brewer,ronnie-brewer,1985-03-20 00:00:00,Arkansas,USA,Arkansas/USA,6-7,235,8.0,11,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,ronnie_brewer,2006.0,2013.0,Y,Y,Y,2006,1,14,N
2056,Primoz,Brezec,Primoz Brezec,"Brezec, Primoz",P. Brezec,primoz-brezec,1979-10-02 00:00:00,Union Olimpija,Slovenia,Union Olimpija/Slovenia,7-1,255,9.0,9,Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,primoz_brezec,2001.0,2009.0,N,Y,Y,2000,1,27,N
76250,Frank,Brian,Frank Brian,"Brian, Frank",F. Brian,frank-brian,1923-05-01 00:00:00,Louisiana State,USA,Louisiana State/USA,6-1,180,7.0,7,Guard,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_flash_brian,1949.0,1955.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
783,Frank,Brickowski,Frank Brickowski,"Brickowski, Frank",F. Brickowski,frank-brickowski,1959-08-14 00:00:00,Penn State,USA,Penn State/USA,6-9,240,12.0,,Forward,Inactive,N,0,,,,,frank_brickowski,1984.0,1996.0,N,Y,Y,1981,3,57,N
76252,Junior,Bridgeman,Junior Bridgeman,"Bridgeman, Junior",J. Bridgeman,junior-bridgeman,1953-09-17 00:00:00,Louisville,USA,Louisville/USA,6-5,210,12.0,2,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_junior_bridgeman,1975.0,1986.0,N,Y,Y,1975,1,8,N
1628969,Mikal,Bridges,Mikal Bridges,"Bridges, Mikal",M. Bridges,mikal-bridges,1996-08-30 00:00:00,Villanova,USA,Villanova/USA,6-6,209,5.0,1,Guard-Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,mikal_bridges,2018.0,2023.0,N,Y,Y,2018,1,10,N
1628970,Miles,Bridges,Miles Bridges,"Bridges, Miles",M. Bridges,miles-bridges,1998-03-21 00:00:00,Michigan State,USA,Michigan State/USA,6-7,225,4.0,0,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,miles_bridges,2018.0,2023.0,N,Y,Y,2018,1,12,N
76254,Al,Brightman,Al Brightman,"Brightman, Al",A. Brightman,al-brightman,1923-09-22 00:00:00,University of Charleston,USA,University of Charleston/USA,6-2,195,1.0,8-16,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_al_brightman,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628578,Amida,Brimah,Amida Brimah,"Brimah, Amida",A. Brimah,amida-brimah,1994-02-11 00:00:00,Connecticut,USA,Connecticut/USA,6-10,230,2.0,37,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,amida_brimah,2020.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76255,Audley,Brindley,Audley Brindley,"Brindley, Audley",A. Brindley,audley-brindley,1923-12-31 00:00:00,Dartmouth,USA,Dartmouth/USA,6-4,175,1.0,12-15,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_aud_brindley,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628515,Isaiah,Briscoe,Isaiah Briscoe,"Briscoe, Isaiah",I. Briscoe,isaiah-briscoe,1996-04-13 00:00:00,Kentucky,USA,Kentucky/USA,6-3,215,1.0,,Guard,Inactive,N,0,,,,,isaiah_briscoe,2018.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76256,John,Brisker,John Brisker,"Brisker, John",J. Brisker,john-brisker,1947-06-15 00:00:00,Toledo,USA,Toledo/USA,6-5,210,3.0,40,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_john_brisker,1972.0,1974.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629052,Oshae,Brissett,Oshae Brissett,"Brissett, Oshae",O. Brissett,oshae-brissett,1998-06-20 00:00:00,Syracuse,Canada,Syracuse/Canada,6-7,210,4.0,12,Forward-Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,oshae_brissett,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76257,Allan,Bristow,Allan Bristow,"Bristow, Allan",A. Bristow,allan-bristow,1951-08-23 00:00:00,Virginia Tech,USA,Virginia Tech/USA,6-7,210,9.0,23,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_allan_bristow,1973.0,1982.0,N,Y,Y,1973,2,21,N
76258,Tyrone,Britt,Tyrone Britt,"Britt, Tyrone",T. Britt,tyrone-britt,1944-04-18 00:00:00,Johnson C. Smith,USA,Johnson C. Smith/USA,6-4,190,1.0,31,Guard,Inactive,N,1610612745,Rockets,SDR,rockets,San Diego,HISTADD_tyrone_britt,1967.0,1967.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76259,Wayman,Britt,Wayman Britt,"Britt, Wayman",W. Britt,wayman-britt,1952-08-31 00:00:00,Michigan,USA,Michigan/USA,6-2,185,1.0,12,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_wayman_britt,1977.0,1977.0,N,Y,Y,1976,4,60,N
76260,Mike,Brittain,Mike Brittain,"Brittain, Mike",M. Brittain,mike-brittain,1963-06-21 00:00:00,South Carolina,USA,South Carolina/USA,7-0,235,2.0,40,Center,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_mike_brittain,1985.0,1986.0,N,Y,Y,1985,2,29,N
76261,David,Britton,David Britton,"Britton, David",D. Britton,david-britton,1958-08-29 00:00:00,Texas A&M,USA,Texas A&M/USA,6-4,180,1.0,33,Guard,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_david_britton,1980.0,1980.0,N,Y,Y,1980,3,57,N
201972,Jon,Brockman,Jon Brockman,"Brockman, Jon",J. Brockman,jon-brockman,1987-03-20 00:00:00,Washington,USA,Washington/USA,6-7,255,4.0,40,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,jon_brockman,2009.0,2011.0,N,Y,Y,2009,2,38,N
1629151,Ryan,Broekhoff,Ryan Broekhoff,"Broekhoff, Ryan",R. Broekhoff,ryan-broekhoff,1990-08-23 00:00:00,Valparaiso,Australia,Valparaiso/Australia,6-6,215,3.0,45,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,ryan_broekhoff,2018.0,2019.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76262,Jim,Brogan,Jim Brogan,"Brogan, Jim",J. Brogan,jim-brogan,1958-02-24 00:00:00,West Virginia Wesleyan,USA,West Virginia Wesleyan/USA,6-4,185,2.0,15,Guard,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_jim_brogan,1981.0,1982.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76263,Gary,Brokaw,Gary Brokaw,"Brokaw, Gary",G. Brokaw,gary-brokaw,1954-01-11 00:00:00,Notre Dame,USA,Notre Dame/USA,6-4,178,4.0,7,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_dupp_gary_brokaw,1974.0,1977.0,N,Y,Y,1974,1,18,N
76264,Price,Brookfield,Price Brookfield,"Brookfield, Price",P. Brookfield,price-brookfield,1920-05-11 00:00:00,West Texas A&M,USA,West Texas A&M/USA,6-4,185,2.0,17,Forward,Inactive,N,1610610029,Jets,JET,jets,Indianapolis,HISTADD_price_brookfield,1948.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
